0.060807   24.774925 
0.844378   24.760606 
    
1.302055   24.715727 
1.829300   24.707373 
2.231075   24.724542 
2.893883   24.680923 
3.263412   24.709964 
    
4.206858   24.643505 
4.376794   24.664674 
5.093068   24.654437 
5.258029   24.670909 
5.777607   24.657148 
6.414039   24.525143 
6.968936   24.607206 
7.245086   24.631571 
7.939173   24.548106 
8.232827   24.583046 
8.650370   24.598308 
9.206353   24.582627 
9.678089   24.588924 
10.111162   24.657390 
10.746688   24.605512 
11.217452   24.614452 
11.583655   24.665389 
12.252579   24.591664 
12.792279   24.541051 
13.177184   24.620467 
13.934178   24.488145 
14.486846   24.456326 
14.955302   24.524775 
15.621815   24.462410 
16.205553   24.440452 
16.740595   24.471922 
17.218735   24.505463 
17.960216   24.341182 
18.591051   24.242015 
19.090272   24.297562 
19.880181   24.143405 
20.547459   24.204636 
21.144976   24.284358 
21.836997   24.239146 
22.693683   23.992654 
23.312368   24.127493 
24.201415   23.951909 
24.993792   23.926351 
25.738446   23.975257 
27.055328   23.861293 
28.368577   23.870055 
29.266038   23.725611 
30.208211   23.747517 
    
31.767015   23.516159 
33.334465   23.395276 
    
35.080778   23.319129 
36.916021   23.292274 
38.287672   23.019768 
39.553748   23.139397 
41.019551   23.045582 
42.556118   22.791502 
44.249758   22.683350 
45.835566   22.759205 
47.777844   22.533494 
49.786630   22.476256 
51.572388   22.457767 
54.016377   22.460655 
56.241754   22.296078 
58.840429   22.017826 
62.001817   22.032139 
64.971423   22.015314 
68.471352   21.856111 
72.464308   21.895516 
76.575979   21.731986 
81.197394   21.614441 
86.295271   21.465842 
95.282343   21.071319 
105.712012   20.727897 
113.151717   20.110823 
124.484928   19.960147 
133.920934   19.268479 
146.866862   18.480361 
164.297556   17.948168 
165.104460   15.170969 
165.132983   12.090388 
164.699784   9.081998 
164.137047   6.090348 
164.289705   3.405521 
164.899252   0.494664 
163.554536   -2.587165 
163.984197   -5.457823 
163.932006   -8.456833 
163.890301   -11.235784 
163.404722   -14.251159 
163.752711   -17.165955 
    
163.535809   -20.170218 
162.422483   -22.872161 
162.933230   -26.033876 
163.102811   -29.080571 
162.489688   -31.814789 
162.565678   -34.925261 
111.995187   -26.661652 
