0.128370   24.774667 
0.736332   24.764055 
1.436838   24.708258 
1.809086   24.708861 
2.332195   24.715208 
2.776635   24.669231 
3.162562   24.698344 
3.653589   24.630495 
3.914772   24.716900 
4.580573   24.602214 
5.101444   24.627175 
5.284938   24.665159 
5.953119   24.589639 
6.306484   24.578830 
6.794363   24.630045 
7.184329   24.623320 
7.831987   24.582513 
8.044877   24.645193 
8.685516   24.612432 
9.016505   24.626272 
9.698203   24.580998 
10.212879   24.561293 
10.703152   24.597219 
11.035911   24.696379 
11.627934   24.672186 
12.252579   24.591664 
12.747280   24.536286 
13.327515   24.482504 
13.761385   24.557010 
14.413417   24.499673 
14.962638   24.461706 
15.421276   24.559809 
15.944703   24.611423 
16.525332   24.557553 
17.349739   24.351520 
17.950405   24.286272 
18.496471   24.282837 
19.028446   24.314273 
19.739026   24.226708 
20.521691   24.160924 
21.174897   24.158629 
21.792810   24.110649 
22.453239   24.183715 
23.360660   24.045899 
24.148108   23.899151 
24.880945   23.935628 
25.562124   23.980831 
26.490097   23.969779 
27.467273   23.732653 
28.156776   23.849655 
29.155989   23.781693 
30.116395   23.662052 
31.051091   23.638538 
32.123959   23.581213 
33.258977   23.328761 
34.389381   23.318939 
35.539375   23.397762 
36.844115   23.218820 
38.038158   23.238529 
39.318144   23.145716 
40.786047   22.899764 
42.343281   22.975576 
43.840510   22.821925 
45.696337   22.814481 
47.391889   22.588909 
49.396029   22.429776 
51.290888   22.601930 
53.401542   22.376003 
55.671938   22.105328 
58.281548   22.153634 
61.263401   22.165704 
64.361385   21.945663 
67.709521   21.857345 
71.465676   21.742740 
75.513011   21.630723 
79.972814   21.452028 
85.071738   21.309361 
90.454572   21.065041 
96.672590   20.989677 
103.712413   20.659086 
111.879903   20.262692 
120.663470   19.786433 
132.021578   19.473178 
144.181821   18.781928 
161.023276   18.212851 
165.742146   15.867922 
165.381255   12.788911 
165.210295   9.788173 
164.854512   6.927466 
164.130898   3.805261 
164.046190   1.118434 
164.791154   -1.707774 
163.283043   -4.676775 
163.297289   -7.620570 
164.012624   -10.525377 
163.551131   -13.410428 
162.661393   -16.289528 
163.726871   -19.423628 
162.960553   -22.268492 
162.448261   -25.093887 
162.669345   -28.225809 
162.029193   -31.036965 
162.319218   -34.039625 
111.960141   -26.266456 
112.097207   -28.241383 
111.892001   -30.406937 
111.572919   -32.553554 
111.832834   -34.725018 
111.545822   -36.849762 
59.265228   -21.589084 
55.443051   -21.456252 
52.096295   -21.346334 
49.102741   -21.366404 
46.242733   -21.150224 
43.965630   -21.176952 
41.746766   -21.042102 
39.578127   -21.044063 
37.805436   -20.955895 
35.929839   -20.966796 
34.338990   -20.901527 
32.855021   -20.780116 
31.382581   -20.845603 
29.713391   -20.721122 
28.783835   -20.649974 
27.495018   -20.589959 
26.223976   -20.522988 
25.090323   -20.499654 
24.755455   -20.980229 
24.630882   -21.470333 
24.536798   -22.141545 
24.430576   -22.994552 
24.331692   -23.819555 
24.408182   -24.488188 
24.344493   -25.250769 
24.462635   -26.104218 
24.426724   -27.054348 
24.374301   -27.870131 
24.240626   -28.840902 
24.110581   -29.790696 
24.071979   -30.620947 
24.036679   -31.627734 
23.781677   -32.751448 
23.766484   -33.745814 
23.736637   -34.800685 
23.489874   -36.106530 
23.444730   -37.292721 
23.396673   -38.556524 
23.334298   -39.787262 
23.052661   -41.216202 
23.131893   -42.770389 
23.052799   -44.284015 
22.841244   -45.906463 
22.553531   -47.685435 
22.505302   -49.526473 
22.359855   -51.424144 
22.128192   -53.504703 
22.093756   -55.864762 
21.982272   -58.212800 
21.880372   -60.994178 
21.760028   -64.160453 
21.523419   -67.239142 
21.466551   -70.765735 
21.239721   -74.454720 
20.934792   -78.817114 
20.871812   -83.712265 
20.576943   -88.797028 
27.146320   -135.125153 
24.489508   -134.590137 
22.075806   -134.855032 
19.312134   -133.965166 
0.000000   -0.000000 
17.317655   -136.127885 
16.050305   -145.819329 
14.966777   -161.432683 
13.586165   -179.511600 
14.670991   -243.132764 
10.539251   -244.447911 
5.971495   -243.251712 
1.726144   -243.443877 
-2.604608   -244.886143 
-7.038600   -243.423254 
-11.411494   -243.107319 
-15.752252   -244.417928 
-20.364410   -242.672029 
-24.708350   -242.067246 
-29.237174   -243.047792 
-33.484745   -242.574808 
-30.800133   -194.121754 
-29.529381   -165.359059 
-28.805504   -144.608937 
-28.163036   -128.192847 
-30.441565   -128.339080 
-32.926442   -128.472721 
-35.246611   -127.907517 
-37.803706   -127.879255 
-40.262391   -127.939265 
-42.639583   -127.667645 
-45.090278   -127.220749 
-47.593462   -127.400402 
-50.225958   -126.896731 
-52.891806   -127.299179 
-55.339884   -126.799927 
-57.974099   -126.662918 
-32.059267   -64.831386 
-31.720757   -61.220059 
-31.603540   -58.055370 
-31.293770   -54.822127 
-30.978476   -51.908926 
-30.626305   -49.431287 
-30.579099   -47.003451 
-30.392133   -45.058191 
-30.258720   -42.964081 
-30.220428   -41.050898 
-30.084581   -39.340104 
-29.963803   -37.690757 
-29.753046   -36.254192 
-29.816472   -34.699286 
-29.630260   -33.234372 
-29.588756   -31.886604 
-29.432781   -30.762674 
-29.455723   -29.375504 
-29.235792   -28.387162 
-29.277301   -27.108112 
-29.278341   -26.103242 
-29.116273   -25.074354 
-29.050093   -24.107148 
-29.010719   -23.205620 
-28.977232   -22.235012 
-28.883697   -21.446039 
-28.831174   -20.411249 
-28.814936   -19.734616 
-28.784002   -18.882844 
-28.825524   -17.935766 
-28.757365   -17.183246 
-28.651890   -16.573446 
-28.625967   -15.806457 
-28.560520   -15.245894 
-28.505752   -14.485260 
-28.484430   -13.854342 
-28.445182   -13.179308 
-28.429707   -11.848702 
-28.455570   -11.047903 
-28.366312   -9.293807 
-28.285269   -8.808188 
-28.250890   -8.318038 
-28.079248   -6.056522 
-28.019496   -5.478165 
-28.018872   -4.320339 
-27.954877   -3.308678 
-27.884522   -2.248128 
-27.797177   -1.244032 
-27.747102   -0.401071 
-27.664914   0.747080 
-27.655119   1.048807 
-27.622454   1.704584 
-27.566732   2.958200 
-27.511606   3.629604 
-27.482042   4.954085 
-27.399196   5.769234 
-27.470098   6.484165 
-27.383054   7.145511 
-27.401527   7.558894 
-27.273550   8.184078 
-27.330492   8.510865 
-27.189737   9.720280 
-27.235041   10.599679 
-27.832525   11.395448 
-0.000000   0.000000 
-27.058675   12.304623 
-27.012619   12.993038 
-27.070971   13.386656 
-26.885355   14.135710 
