0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
9.545768   109.798332 
22.856146   219.186535 
26.677998   218.754257 
30.439107   218.313176 
34.244561   217.748690 
38.807537   221.501108 
41.374988   213.477426 
    
38.138288   179.186244 
40.840510   176.460529 
43.204781   172.883157 
45.864069   170.980512 
51.093366   172.746402 
    
0.000000   0.000000 
36.907381   102.269108 
73.966223   194.270465 
75.508488   188.218781 
77.252552   183.664383 
79.901113   181.053085 
82.058497   177.362158 
83.511422   172.775722 
85.648421   169.348446 
86.950422   165.047047 
88.802482   161.551986 
91.204600   159.171676 
93.780339   157.435099 
95.536755   154.291627 
99.038900   153.973215 
95.874976   143.402368 
94.345814   135.761637 
94.351065   130.610651 
94.193967   125.854422 
94.099469   121.053066 
94.376466   117.328225 
95.113194   114.107772 
95.439853   110.519379 
96.187867   107.297279 
96.685011   104.136547 
97.919126   102.008838 
98.106626   98.750843 
98.853903   95.932103 
99.911111   93.628128 
100.596754   91.075695 
101.794464   88.977111 
102.864089   86.888434 
104.225397   85.013626 
105.378891   82.934317 
106.473845   80.781441 
107.742371   78.954805 
109.595342   77.319962 
110.907795   75.602997 
112.648509   73.899532 
114.763864   72.366857 
117.109402   71.238632 
120.190923   70.269085 
120.813693   67.875484 
118.903554   64.140131 
118.200556   61.081354 
116.851049   57.822773 
116.735111   55.133704 
115.468976   52.394239 
115.136895   50.062947 
115.141378   47.619562 
114.361864   44.940291 
114.039654   42.566800 
114.237108   40.488545 
113.741036   38.091712 
113.915900   36.020034 
113.376885   33.684683 
112.968564   31.395319 
112.934691   29.305492 
112.830783   27.251044 
112.257563   25.079682 
111.845977   22.818856 
111.410426   20.742995 
111.601335   18.957356 
111.623220   16.931247 
111.674620   14.981175 
111.532336   12.892403 
111.625817   11.086401 
111.560552   9.024943 
112.011662   7.310955 
112.026651   5.258548 
112.323519   3.401134 
112.964496   1.540410 
114.174392   -0.373636 
113.549958   -2.384728 
106.247514   -4.058404 
101.917079   -5.675745 
98.902290   -7.349710 
96.040554   -8.877714 
93.280985   -10.318916 
90.402310   -11.650972 
87.711665   -12.864156 
86.449331   -14.151779 
84.082125   -15.228206 
82.156362   -16.388504 
80.314573   -17.621570 
78.564901   -18.657942 
77.140081   -19.635878 
75.520339   -20.677737 
73.786933   -21.747290 
72.472072   -22.720053 
71.154301   -23.549257 
69.778480   -24.410444 
68.460365   -25.341239 
67.475384   -26.451805 
66.524853   -27.343190 
65.586160   -28.284037 
64.485309   -28.985074 
63.698191   -29.978337 
62.738818   -31.045784 
61.701531   -31.714534 
60.855846   -32.784625 
59.938240   -33.674470 
59.105135   -34.425909 
58.347735   -35.406275 
57.519385   -36.270102 
57.023454   -37.319545 
56.457024   -38.260215 
56.047552   -39.381746 
56.058757   -40.869382 
56.274792   -43.185691 
    
57.780801   -46.789970 
49.862196   -42.048327 
43.704712   -38.433556 
42.044389   -38.190434 
40.669080   -38.278561 
39.473608   -38.621687 
38.611833   -38.886582 
37.276487   -38.897033 
35.855560   -38.894588 
34.604682   -38.813863 
33.453937   -38.825205 
32.329137   -39.022845 
31.373686   -39.156384 
30.267956   -39.357001 
29.382869   -39.618212 
28.504835   -39.732663 
27.600454   -39.971810 
26.696758   -40.191362 
25.726882   -40.286071 
25.001522   -40.475976 
24.208036   -40.664809 
23.174984   -40.831639 
22.419925   -41.051769 
21.777603   -41.283066 
20.872220   -41.692218 
20.176444   -42.005606 
19.633372   -42.344849 
18.837762   -42.622747 
18.135876   -42.953238 
17.369187   -43.295889 
16.575254   -43.606004 
15.892003   -43.886214 
15.160025   -44.223706 
14.300966   -44.508930 
13.307780   -44.905596 
12.238104   -45.326939 
11.394874   -45.649307 
    
10.229140   -46.115091 
9.203258   -46.599893 
8.393886   -46.930249 
7.618224   -47.264980 
6.985001   -47.716457 
6.070647   -48.244563 
5.329338   -48.784771 
4.606244   -49.536300 
3.901462   -50.273842 
2.962977   -50.713516 
2.231284   -51.426616 
1.507291   -52.128214 
0.431964   -52.798232 
-0.394291   -53.548548 
-1.140134   -54.288028 
-2.177938   -55.432229 
-3.073255   -56.291169 
-4.225318   -57.494951 
-5.860325   -60.088266 
    
-8.208799   -62.498609 
    
-10.334287   -61.599894 
    
-12.529041   -61.701512 
-14.164625   -62.361575 
-15.538479   -62.832166 
-15.106112   -56.438337 
    
-15.596226   -54.278755 
-16.225565   -52.813763 
-16.795073   -51.689920 
-17.377690   -50.334664 
-18.273680   -49.909872 
-18.998028   -49.451243 
-20.268255   -48.726417 
-21.368135   -48.064151 
    
-22.315895   -47.686722 
-23.552229   -47.184651 
    
-25.631495   -47.371572 
-27.590390   -48.242628 
-27.712293   -46.696025 
-29.138091   -47.000655 
-29.158506   -45.034478 
-30.443779   -45.535449 
-31.079074   -44.800301 
-31.729906   -44.126357 
-32.340448   -43.556376 
-33.324477   -42.966497 
-33.965156   -42.461851 
-34.880144   -42.266009 
-36.110457   -42.047181 
-37.232838   -42.130348 
-38.753856   -42.478096 
-40.393101   -42.798595 
-40.684774   -41.582204 
-41.847276   -41.235518 
-43.244423   -41.194603 
-44.896777   -41.479454 
-45.908581   -41.110131 
-47.787562   -41.244569 
-49.830638   -41.697217 
-53.820525   -42.793631 
-58.371139   -44.336222 
-61.293304   -45.019261 
0.000000   0.000000 
-100.743929   -70.173797 
-99.000201   -66.658701 
-98.389224   -63.589964 
-97.681415   -60.927061 
-97.416524   -58.389218 
-97.684136   -56.255976 
-96.820544   -53.461593 
-96.925573   -51.536242 
-96.228704   -49.030974 
-95.748005   -45.674101 
-95.704661   -42.704314 
    
-95.697549   -40.590404 
-95.446009   -37.630662 
-95.204479   -34.828117 
-95.461450   -32.986536 
-95.150015   -31.088332 
-95.677588   -29.594289 
-95.235620   -27.674139 
-94.897887   -25.733171 
-94.713500   -23.971697 
-94.527249   -22.203805 
-94.250370   -20.598374 
-94.276841   -18.886503 
-94.656456   -17.303344 
-94.915085   -15.670545 
-95.727558   -14.199842 
-99.130341   -12.968260 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
    
-43.699986   -0.035752 
-22.148180   0.283894 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
0.000000   0.000000 
